MATCH: phishing_mails/0 -> similarity=1297.00, yara_score=0.00, total=1297.00
MATCH: phishing_mails/343 -> similarity=1310.00, yara_score=0.00, total=1310.00
NO MATCH: phishing_mails/344 -> similarity=652.00, yara_score=0.00, total=652.00
MATCH: phishing_mails/345 -> similarity=1828.00, yara_score=0.00, total=1828.00
NO MATCH: phishing_mails/346 -> similarity=574.00, yara_score=0.00, total=574.00
MATCH: phishing_mails/347 -> similarity=1749.00, yara_score=0.00, total=1749.00
NO MATCH: phishing_mails/348 -> similarity=395.00, yara_score=0.00, total=395.00
MATCH: phishing_mails/349 -> similarity=1820.00, yara_score=0.00, total=1820.00
MATCH: phishing_mails/350 -> similarity=824.00, yara_score=0.00, total=824.00
MATCH: phishing_mails/351 -> similarity=1182.00, yara_score=0.00, total=1182.00
MATCH: phishing_mails/352 -> similarity=895.00, yara_score=0.00, total=895.00
MATCH: phishing_mails/353 -> similarity=1519.00, yara_score=0.00, total=1519.00
MATCH: phishing_mails/354 -> similarity=1960.00, yara_score=0.00, total=1960.00
MATCH: phishing_mails/355 -> similarity=1104.00, yara_score=0.00, total=1104.00
MATCH: phishing_mails/356 -> similarity=960.00, yara_score=0.00, total=960.00
MATCH: phishing_mails/357 -> similarity=2079.00, yara_score=0.00, total=2079.00
MATCH: phishing_mails/358 -> similarity=1727.00, yara_score=0.00, total=1727.00
NO MATCH: phishing_mails/359 -> similarity=600.00, yara_score=0.00, total=600.00
MATCH: phishing_mails/360 -> similarity=2104.00, yara_score=0.00, total=2104.00
MATCH: phishing_mails/361 -> similarity=1143.00, yara_score=0.00, total=1143.00
MATCH: phishing_mails/362 -> similarity=1016.00, yara_score=0.00, total=1016.00
MATCH: phishing_mails/363 -> similarity=860.00, yara_score=0.00, total=860.00
MATCH: phishing_mails/364 -> similarity=3928.00, yara_score=0.00, total=3928.00
MATCH: phishing_mails/365 -> similarity=746.00, yara_score=0.00, total=746.00
NO MATCH: phishing_mails/366 -> similarity=611.00, yara_score=0.00, total=611.00
NO MATCH: phishing_mails/367 -> similarity=415.00, yara_score=0.00, total=415.00
NO MATCH: phishing_mails/368 -> similarity=553.00, yara_score=0.00, total=553.00
MATCH: phishing_mails/369 -> similarity=1392.00, yara_score=0.00, total=1392.00
MATCH: phishing_mails/370 -> similarity=1041.00, yara_score=0.00, total=1041.00
MATCH: phishing_mails/371 -> similarity=1044.00, yara_score=0.00, total=1044.00
MATCH: phishing_mails/372 -> similarity=2267.00, yara_score=0.00, total=2267.00
MATCH: phishing_mails/373 -> similarity=726.00, yara_score=0.00, total=726.00
MATCH: phishing_mails/374 -> similarity=1351.00, yara_score=0.00, total=1351.00
NO MATCH: phishing_mails/375 -> similarity=438.00, yara_score=0.00, total=438.00
NO MATCH: phishing_mails/376 -> similarity=537.00, yara_score=0.00, total=537.00
NO MATCH: phishing_mails/377 -> similarity=537.00, yara_score=0.00, total=537.00
MATCH: phishing_mails/378 -> similarity=1482.00, yara_score=0.00, total=1482.00
MATCH: phishing_mails/379 -> similarity=2690.00, yara_score=0.00, total=2690.00
MATCH: phishing_mails/380 -> similarity=1225.00, yara_score=0.00, total=1225.00
NO MATCH: phishing_mails/381 -> similarity=390.00, yara_score=0.00, total=390.00
NO MATCH: phishing_mails/382 -> similarity=676.00, yara_score=0.00, total=676.00
MATCH: phishing_mails/383 -> similarity=781.00, yara_score=0.00, total=781.00
MATCH: phishing_mails/384 -> similarity=2009.00, yara_score=0.00, total=2009.00
MATCH: phishing_mails/385 -> similarity=2674.00, yara_score=0.00, total=2674.00
NO MATCH: phishing_mails/386 -> similarity=665.00, yara_score=0.00, total=665.00
MATCH: phishing_mails/387 -> similarity=5042.00, yara_score=0.00, total=5042.00
MATCH: phishing_mails/388 -> similarity=1001.00, yara_score=0.00, total=1001.00
MATCH: phishing_mails/389 -> similarity=2637.00, yara_score=0.00, total=2637.00
NO MATCH: phishing_mails/390 -> similarity=488.00, yara_score=0.00, total=488.00
MATCH: phishing_mails/391 -> similarity=1240.00, yara_score=0.00, total=1240.00
MATCH: phishing_mails/392 -> similarity=1945.00, yara_score=0.00, total=1945.00
MATCH: phishing_mails/393 -> similarity=2202.00, yara_score=0.00, total=2202.00
MATCH: phishing_mails/394 -> similarity=889.00, yara_score=0.00, total=889.00
NO MATCH: phishing_mails/395 -> similarity=463.00, yara_score=0.00, total=463.00
MATCH: phishing_mails/396 -> similarity=784.00, yara_score=0.00, total=784.00
MATCH: phishing_mails/397 -> similarity=1238.00, yara_score=0.00, total=1238.00
MATCH: phishing_mails/398 -> similarity=772.00, yara_score=0.00, total=772.00
NO MATCH: phishing_mails/399 -> similarity=590.00, yara_score=0.00, total=590.00
MATCH: phishing_mails/400 -> similarity=754.00, yara_score=0.00, total=754.00
MATCH: phishing_mails/401 -> similarity=2160.00, yara_score=0.00, total=2160.00
MATCH: phishing_mails/402 -> similarity=882.00, yara_score=0.00, total=882.00
MATCH: phishing_mails/403 -> similarity=2021.00, yara_score=0.00, total=2021.00
MATCH: phishing_mails/404 -> similarity=916.00, yara_score=0.00, total=916.00
MATCH: phishing_mails/405 -> similarity=1332.00, yara_score=0.00, total=1332.00
MATCH: phishing_mails/406 -> similarity=1622.00, yara_score=0.00, total=1622.00
NO MATCH: phishing_mails/407 -> similarity=544.00, yara_score=0.00, total=544.00
MATCH: phishing_mails/408 -> similarity=756.00, yara_score=0.00, total=756.00
MATCH: phishing_mails/409 -> similarity=1231.00, yara_score=0.00, total=1231.00
NO MATCH: phishing_mails/410 -> similarity=531.00, yara_score=0.00, total=531.00
MATCH: phishing_mails/411 -> similarity=1767.00, yara_score=0.00, total=1767.00
MATCH: phishing_mails/412 -> similarity=884.00, yara_score=0.00, total=884.00
MATCH: phishing_mails/413 -> similarity=692.00, yara_score=0.00, total=692.00
MATCH: phishing_mails/414 -> similarity=854.00, yara_score=0.00, total=854.00
MATCH: phishing_mails/415 -> similarity=1412.00, yara_score=0.00, total=1412.00
MATCH: phishing_mails/416 -> similarity=951.00, yara_score=0.00, total=951.00
MATCH: phishing_mails/417 -> similarity=1020.00, yara_score=0.00, total=1020.00
MATCH: phishing_mails/418 -> similarity=2122.00, yara_score=0.00, total=2122.00
MATCH: phishing_mails/419 -> similarity=1147.00, yara_score=0.00, total=1147.00
MATCH: phishing_mails/420 -> similarity=1066.00, yara_score=0.00, total=1066.00
MATCH: phishing_mails/421 -> similarity=1413.00, yara_score=0.00, total=1413.00
NO MATCH: phishing_mails/422 -> similarity=461.00, yara_score=0.00, total=461.00
MATCH: phishing_mails/423 -> similarity=975.00, yara_score=0.00, total=975.00
NO MATCH: phishing_mails/424 -> similarity=607.00, yara_score=0.00, total=607.00
NO MATCH: phishing_mails/425 -> similarity=449.00, yara_score=0.00, total=449.00
MATCH: phishing_mails/426 -> similarity=1969.00, yara_score=0.00, total=1969.00
NO MATCH: phishing_mails/427 -> similarity=533.00, yara_score=0.00, total=533.00
MATCH: phishing_mails/428 -> similarity=2159.00, yara_score=0.00, total=2159.00
NO MATCH: phishing_mails/429 -> similarity=611.00, yara_score=0.00, total=611.00
MATCH: phishing_mails/430 -> similarity=883.00, yara_score=0.00, total=883.00
MATCH: phishing_mails/431 -> similarity=1042.00, yara_score=0.00, total=1042.00
MATCH: phishing_mails/432 -> similarity=1955.00, yara_score=0.00, total=1955.00
MATCH: phishing_mails/433 -> similarity=1386.00, yara_score=0.00, total=1386.00
MATCH: phishing_mails/434 -> similarity=14576.00, yara_score=0.00, total=14576.00
NO MATCH: phishing_mails/435 -> similarity=599.00, yara_score=0.00, total=599.00
MATCH: phishing_mails/436 -> similarity=2290.00, yara_score=0.00, total=2290.00
MATCH: phishing_mails/437 -> similarity=725.00, yara_score=0.00, total=725.00
MATCH: phishing_mails/438 -> similarity=1095.00, yara_score=0.00, total=1095.00
MATCH: phishing_mails/439 -> similarity=743.00, yara_score=0.00, total=743.00
MATCH: phishing_mails/440 -> similarity=731.00, yara_score=0.00, total=731.00
MATCH: phishing_mails/441 -> similarity=1302.00, yara_score=0.00, total=1302.00
MATCH: phishing_mails/442 -> similarity=837.00, yara_score=0.00, total=837.00
MATCH: phishing_mails/443 -> similarity=2668.00, yara_score=0.00, total=2668.00
MATCH: phishing_mails/444 -> similarity=1579.00, yara_score=0.00, total=1579.00
MATCH: phishing_mails/445 -> similarity=2048.00, yara_score=0.00, total=2048.00
MATCH: phishing_mails/446 -> similarity=1792.00, yara_score=0.00, total=1792.00
MATCH: phishing_mails/447 -> similarity=1094.00, yara_score=0.00, total=1094.00
MATCH: phishing_mails/448 -> similarity=943.00, yara_score=0.00, total=943.00
MATCH: phishing_mails/449 -> similarity=866.00, yara_score=0.00, total=866.00
MATCH: phishing_mails/450 -> similarity=2327.00, yara_score=0.00, total=2327.00
NO MATCH: phishing_mails/451 -> similarity=673.00, yara_score=0.00, total=673.00
MATCH: phishing_mails/452 -> similarity=927.00, yara_score=0.00, total=927.00
MATCH: phishing_mails/453 -> similarity=2106.00, yara_score=0.00, total=2106.00
NO MATCH: phishing_mails/454 -> similarity=631.00, yara_score=0.00, total=631.00
MATCH: phishing_mails/455 -> similarity=2601.00, yara_score=0.00, total=2601.00
MATCH: phishing_mails/456 -> similarity=763.00, yara_score=0.00, total=763.00
MATCH: phishing_mails/457 -> similarity=1278.00, yara_score=0.00, total=1278.00
MATCH: phishing_mails/458 -> similarity=2044.00, yara_score=0.00, total=2044.00
MATCH: phishing_mails/459 -> similarity=1957.00, yara_score=0.00, total=1957.00
MATCH: phishing_mails/460 -> similarity=6460.00, yara_score=0.00, total=6460.00
MATCH: phishing_mails/461 -> similarity=843.00, yara_score=0.00, total=843.00
MATCH: phishing_mails/462 -> similarity=1075.00, yara_score=0.00, total=1075.00
MATCH: phishing_mails/463 -> similarity=1422.00, yara_score=0.00, total=1422.00
MATCH: phishing_mails/464 -> similarity=1112.00, yara_score=0.00, total=1112.00
MATCH: phishing_mails/465 -> similarity=1243.00, yara_score=0.00, total=1243.00
MATCH: phishing_mails/466 -> similarity=2316.00, yara_score=0.00, total=2316.00
NO MATCH: phishing_mails/467 -> similarity=640.00, yara_score=0.00, total=640.00
NO MATCH: phishing_mails/468 -> similarity=429.00, yara_score=0.00, total=429.00
MATCH: phishing_mails/469 -> similarity=1323.00, yara_score=0.00, total=1323.00
MATCH: phishing_mails/470 -> similarity=726.00, yara_score=0.00, total=726.00
MATCH: phishing_mails/471 -> similarity=1240.00, yara_score=0.00, total=1240.00
NO MATCH: phishing_mails/472 -> similarity=661.00, yara_score=0.00, total=661.00
NO MATCH: phishing_mails/473 -> similarity=640.00, yara_score=0.00, total=640.00
MATCH: phishing_mails/474 -> similarity=708.00, yara_score=0.00, total=708.00
MATCH: phishing_mails/475 -> similarity=1164.00, yara_score=0.00, total=1164.00
NO MATCH: phishing_mails/476 -> similarity=671.00, yara_score=0.00, total=671.00
NO MATCH: phishing_mails/477 -> similarity=434.00, yara_score=0.00, total=434.00
MATCH: phishing_mails/478 -> similarity=871.00, yara_score=0.00, total=871.00
MATCH: phishing_mails/479 -> similarity=1941.00, yara_score=0.00, total=1941.00
MATCH: phishing_mails/480 -> similarity=1610.00, yara_score=0.00, total=1610.00
NO MATCH: phishing_mails/481 -> similarity=664.00, yara_score=0.00, total=664.00
MATCH: phishing_mails/482 -> similarity=1607.00, yara_score=0.00, total=1607.00
MATCH: phishing_mails/483 -> similarity=972.00, yara_score=0.00, total=972.00
MATCH: phishing_mails/484 -> similarity=2571.00, yara_score=0.00, total=2571.00
MATCH: phishing_mails/485 -> similarity=1109.00, yara_score=0.00, total=1109.00
MATCH: phishing_mails/486 -> similarity=737.00, yara_score=0.00, total=737.00
NO MATCH: phishing_mails/487 -> similarity=509.00, yara_score=0.00, total=509.00
MATCH: phishing_mails/488 -> similarity=7758.00, yara_score=0.00, total=7758.00
MATCH: phishing_mails/489 -> similarity=1680.00, yara_score=0.00, total=1680.00
NO MATCH: phishing_mails/490 -> similarity=531.00, yara_score=0.00, total=531.00
MATCH: phishing_mails/491 -> similarity=926.00, yara_score=0.00, total=926.00
MATCH: phishing_mails/492 -> similarity=1615.00, yara_score=0.00, total=1615.00
MATCH: phishing_mails/493 -> similarity=863.00, yara_score=0.00, total=863.00
MATCH: phishing_mails/494 -> similarity=1340.00, yara_score=0.00, total=1340.00
MATCH: phishing_mails/495 -> similarity=942.00, yara_score=0.00, total=942.00
MATCH: phishing_mails/496 -> similarity=997.00, yara_score=0.00, total=997.00
NO MATCH: phishing_mails/497 -> similarity=42.00, yara_score=0.00, total=42.00
MATCH: phishing_mails/498 -> similarity=1091.00, yara_score=0.00, total=1091.00
MATCH: phishing_mails/499 -> similarity=4378.00, yara_score=0.00, total=4378.00
MATCH: phishing_mails/500 -> similarity=1780.00, yara_score=0.00, total=1780.00
MATCH: phishing_mails/501 -> similarity=1456.00, yara_score=0.00, total=1456.00
MATCH: phishing_mails/502 -> similarity=789.00, yara_score=0.00, total=789.00
MATCH: phishing_mails/503 -> similarity=13053.00, yara_score=0.00, total=13053.00
NO MATCH: phishing_mails/504 -> similarity=689.00, yara_score=0.00, total=689.00
NO MATCH: phishing_mails/505 -> similarity=491.00, yara_score=0.00, total=491.00
NO MATCH: phishing_mails/506 -> similarity=387.00, yara_score=0.00, total=387.00
MATCH: phishing_mails/507 -> similarity=1946.00, yara_score=0.00, total=1946.00
MATCH: phishing_mails/508 -> similarity=2033.00, yara_score=0.00, total=2033.00
MATCH: phishing_mails/509 -> similarity=719.00, yara_score=0.00, total=719.00
NO MATCH: phishing_mails/510 -> similarity=420.00, yara_score=0.00, total=420.00
MATCH: phishing_mails/511 -> similarity=766.00, yara_score=0.00, total=766.00
MATCH: phishing_mails/512 -> similarity=751.00, yara_score=0.00, total=751.00
MATCH: phishing_mails/513 -> similarity=1067.00, yara_score=0.00, total=1067.00
MATCH: phishing_mails/514 -> similarity=1361.00, yara_score=0.00, total=1361.00
NO MATCH: phishing_mails/515 -> similarity=499.00, yara_score=0.00, total=499.00
MATCH: phishing_mails/516 -> similarity=696.00, yara_score=0.00, total=696.00
MATCH: phishing_mails/517 -> similarity=771.00, yara_score=0.00, total=771.00
MATCH: phishing_mails/518 -> similarity=1109.00, yara_score=0.00, total=1109.00
MATCH: phishing_mails/519 -> similarity=1006.00, yara_score=0.00, total=1006.00
MATCH: phishing_mails/520 -> similarity=878.00, yara_score=0.00, total=878.00
MATCH: phishing_mails/521 -> similarity=819.00, yara_score=0.00, total=819.00
NO MATCH: phishing_mails/522 -> similarity=402.00, yara_score=0.00, total=402.00
NO MATCH: phishing_mails/523 -> similarity=513.00, yara_score=0.00, total=513.00
MATCH: phishing_mails/524 -> similarity=951.00, yara_score=0.00, total=951.00
NO MATCH: phishing_mails/525 -> similarity=344.00, yara_score=0.00, total=344.00
MATCH: phishing_mails/526 -> similarity=112320.02, yara_score=0.00, total=112320.02
MATCH: phishing_mails/527 -> similarity=1117.00, yara_score=0.00, total=1117.00
NO MATCH: phishing_mails/528 -> similarity=691.00, yara_score=0.00, total=691.00
MATCH: phishing_mails/529 -> similarity=1941.00, yara_score=0.00, total=1941.00
MATCH: phishing_mails/530 -> similarity=1144.00, yara_score=0.00, total=1144.00
MATCH: phishing_mails/531 -> similarity=992.00, yara_score=0.00, total=992.00
NO MATCH: phishing_mails/532 -> similarity=676.00, yara_score=0.00, total=676.00
MATCH: phishing_mails/533 -> similarity=2705.00, yara_score=0.00, total=2705.00
MATCH: phishing_mails/534 -> similarity=1958.00, yara_score=0.00, total=1958.00
MATCH: phishing_mails/535 -> similarity=20815.00, yara_score=0.00, total=20815.00
MATCH: phishing_mails/536 -> similarity=1136.00, yara_score=0.00, total=1136.00
MATCH: phishing_mails/537 -> similarity=1905.00, yara_score=0.00, total=1905.00
NO MATCH: phishing_mails/538 -> similarity=369.00, yara_score=0.00, total=369.00
MATCH: phishing_mails/539 -> similarity=2015.00, yara_score=0.00, total=2015.00
MATCH: phishing_mails/540 -> similarity=1020.00, yara_score=0.00, total=1020.00
MATCH: phishing_mails/541 -> similarity=1030.00, yara_score=0.00, total=1030.00
MATCH: phishing_mails/542 -> similarity=1878.00, yara_score=0.00, total=1878.00
MATCH: phishing_mails/543 -> similarity=1956.00, yara_score=0.00, total=1956.00
MATCH: phishing_mails/544 -> similarity=886.00, yara_score=0.00, total=886.00
MATCH: phishing_mails/545 -> similarity=2684.00, yara_score=0.00, total=2684.00
MATCH: phishing_mails/546 -> similarity=1125.00, yara_score=0.00, total=1125.00
NO MATCH: phishing_mails/547 -> similarity=632.00, yara_score=0.00, total=632.00
MATCH: phishing_mails/548 -> similarity=2523.00, yara_score=0.00, total=2523.00
NO MATCH: phishing_mails/549 -> similarity=533.00, yara_score=0.00, total=533.00
NO MATCH: phishing_mails/550 -> similarity=539.00, yara_score=0.00, total=539.00
MATCH: phishing_mails/551 -> similarity=2662.00, yara_score=0.00, total=2662.00
MATCH: phishing_mails/552 -> similarity=960.00, yara_score=0.00, total=960.00
MATCH: phishing_mails/553 -> similarity=2197.00, yara_score=0.00, total=2197.00
MATCH: phishing_mails/554 -> similarity=769.00, yara_score=0.00, total=769.00
MATCH: phishing_mails/555 -> similarity=1917.00, yara_score=0.00, total=1917.00
NO MATCH: phishing_mails/556 -> similarity=541.00, yara_score=0.00, total=541.00
NO MATCH: phishing_mails/557 -> similarity=477.00, yara_score=0.00, total=477.00
NO MATCH: phishing_mails/558 -> similarity=552.00, yara_score=0.00, total=552.00
MATCH: phishing_mails/559 -> similarity=25506.00, yara_score=0.00, total=25506.00
NO MATCH: phishing_mails/560 -> similarity=615.00, yara_score=0.00, total=615.00
MATCH: phishing_mails/561 -> similarity=801.00, yara_score=0.00, total=801.00
MATCH: phishing_mails/562 -> similarity=1042.00, yara_score=0.00, total=1042.00
MATCH: phishing_mails/563 -> similarity=914.00, yara_score=0.00, total=914.00
MATCH: phishing_mails/564 -> similarity=3226.00, yara_score=0.00, total=3226.00
NO MATCH: phishing_mails/565 -> similarity=659.00, yara_score=0.00, total=659.00
NO MATCH: phishing_mails/566 -> similarity=649.00, yara_score=0.00, total=649.00
MATCH: phishing_mails/567 -> similarity=727.00, yara_score=0.00, total=727.00
MATCH: phishing_mails/568 -> similarity=732.00, yara_score=0.00, total=732.00
MATCH: phishing_mails/569 -> similarity=694.00, yara_score=0.00, total=694.00
MATCH: phishing_mails/570 -> similarity=1116.00, yara_score=0.00, total=1116.00
MATCH: phishing_mails/571 -> similarity=1150.00, yara_score=0.00, total=1150.00
MATCH: phishing_mails/572 -> similarity=3132.00, yara_score=0.00, total=3132.00
NO MATCH: phishing_mails/573 -> similarity=437.00, yara_score=0.00, total=437.00
MATCH: phishing_mails/574 -> similarity=875.00, yara_score=0.00, total=875.00
NO MATCH: phishing_mails/575 -> similarity=486.00, yara_score=0.00, total=486.00
MATCH: phishing_mails/576 -> similarity=775.00, yara_score=0.00, total=775.00
NO MATCH: phishing_mails/577 -> similarity=574.00, yara_score=0.00, total=574.00
MATCH: phishing_mails/578 -> similarity=788.00, yara_score=0.00, total=788.00
MATCH: phishing_mails/579 -> similarity=1149.00, yara_score=0.00, total=1149.00
MATCH: phishing_mails/580 -> similarity=2383.00, yara_score=0.00, total=2383.00
MATCH: phishing_mails/581 -> similarity=859.00, yara_score=0.00, total=859.00
MATCH: phishing_mails/582 -> similarity=709.00, yara_score=0.00, total=709.00
NO MATCH: phishing_mails/583 -> similarity=539.00, yara_score=0.00, total=539.00
MATCH: phishing_mails/584 -> similarity=784.00, yara_score=0.00, total=784.00
MATCH: phishing_mails/585 -> similarity=2628.00, yara_score=0.00, total=2628.00
MATCH: phishing_mails/586 -> similarity=2948.00, yara_score=0.00, total=2948.00
NO MATCH: phishing_mails/587 -> similarity=580.00, yara_score=0.00, total=580.00
MATCH: phishing_mails/588 -> similarity=747.00, yara_score=0.00, total=747.00
MATCH: phishing_mails/589 -> similarity=5317.00, yara_score=0.00, total=5317.00
MATCH: phishing_mails/590 -> similarity=2151.00, yara_score=0.00, total=2151.00
MATCH: phishing_mails/591 -> similarity=1107.00, yara_score=0.00, total=1107.00
MATCH: phishing_mails/592 -> similarity=2047.00, yara_score=0.00, total=2047.00
NO MATCH: phishing_mails/593 -> similarity=467.00, yara_score=0.00, total=467.00
MATCH: phishing_mails/594 -> similarity=779.00, yara_score=0.00, total=779.00
MATCH: phishing_mails/595 -> similarity=809.00, yara_score=0.00, total=809.00
MATCH: phishing_mails/596 -> similarity=2304.00, yara_score=0.00, total=2304.00
MATCH: phishing_mails/597 -> similarity=1280.00, yara_score=0.00, total=1280.00
NO MATCH: phishing_mails/598 -> similarity=668.00, yara_score=0.00, total=668.00
MATCH: phishing_mails/599 -> similarity=2132.00, yara_score=0.00, total=2132.00
MATCH: phishing_mails/600 -> similarity=4391.00, yara_score=0.00, total=4391.00
MATCH: phishing_mails/601 -> similarity=2319.00, yara_score=0.00, total=2319.00
MATCH: phishing_mails/602 -> similarity=1956.00, yara_score=0.00, total=1956.00
MATCH: phishing_mails/603 -> similarity=1476.00, yara_score=0.00, total=1476.00
MATCH: phishing_mails/604 -> similarity=835.00, yara_score=0.00, total=835.00
MATCH: phishing_mails/605 -> similarity=702.00, yara_score=0.00, total=702.00
NO MATCH: phishing_mails/606 -> similarity=389.00, yara_score=0.00, total=389.00
MATCH: phishing_mails/607 -> similarity=1287.00, yara_score=0.00, total=1287.00
NO MATCH: phishing_mails/608 -> similarity=501.00, yara_score=0.00, total=501.00
NO MATCH: phishing_mails/609 -> similarity=469.00, yara_score=0.00, total=469.00
NO MATCH: phishing_mails/610 -> similarity=674.00, yara_score=0.00, total=674.00
MATCH: phishing_mails/611 -> similarity=6954.00, yara_score=0.00, total=6954.00
MATCH: phishing_mails/612 -> similarity=1097.00, yara_score=0.00, total=1097.00
NO MATCH: phishing_mails/613 -> similarity=521.00, yara_score=0.00, total=521.00
NO MATCH: phishing_mails/614 -> similarity=611.00, yara_score=0.00, total=611.00
NO MATCH: phishing_mails/615 -> similarity=666.00, yara_score=0.00, total=666.00
MATCH: phishing_mails/616 -> similarity=998.00, yara_score=0.00, total=998.00
NO MATCH: phishing_mails/617 -> similarity=619.00, yara_score=0.00, total=619.00
MATCH: phishing_mails/618 -> similarity=785.00, yara_score=0.00, total=785.00
MATCH: phishing_mails/619 -> similarity=802.00, yara_score=0.00, total=802.00
MATCH: phishing_mails/620 -> similarity=3036.00, yara_score=0.00, total=3036.00
MATCH: phishing_mails/621 -> similarity=1036.00, yara_score=0.00, total=1036.00
MATCH: phishing_mails/622 -> similarity=925.00, yara_score=0.00, total=925.00
MATCH: phishing_mails/623 -> similarity=2040.00, yara_score=0.00, total=2040.00
MATCH: phishing_mails/624 -> similarity=1288.00, yara_score=0.00, total=1288.00
MATCH: phishing_mails/625 -> similarity=1308.00, yara_score=0.00, total=1308.00
MATCH: phishing_mails/626 -> similarity=1131.00, yara_score=0.00, total=1131.00
NO MATCH: phishing_mails/627 -> similarity=613.00, yara_score=0.00, total=613.00
MATCH: phishing_mails/628 -> similarity=1977.00, yara_score=0.00, total=1977.00
NO MATCH: phishing_mails/629 -> similarity=449.00, yara_score=0.00, total=449.00
MATCH: phishing_mails/630 -> similarity=1763.00, yara_score=0.00, total=1763.00
MATCH: phishing_mails/631 -> similarity=1871.00, yara_score=0.00, total=1871.00
MATCH: phishing_mails/632 -> similarity=2103.00, yara_score=0.00, total=2103.00
MATCH: phishing_mails/633 -> similarity=1317.00, yara_score=0.00, total=1317.00
MATCH: phishing_mails/634 -> similarity=2233.00, yara_score=0.00, total=2233.00
MATCH: phishing_mails/635 -> similarity=1114.00, yara_score=0.00, total=1114.00
MATCH: phishing_mails/636 -> similarity=8475.00, yara_score=0.00, total=8475.00
NO MATCH: phishing_mails/637 -> similarity=299.00, yara_score=0.00, total=299.00
NO MATCH: phishing_mails/638 -> similarity=638.00, yara_score=0.00, total=638.00
NO MATCH: phishing_mails/639 -> similarity=458.00, yara_score=0.00, total=458.00
MATCH: phishing_mails/640 -> similarity=973.00, yara_score=0.00, total=973.00
MATCH: phishing_mails/641 -> similarity=1091.00, yara_score=0.00, total=1091.00
MATCH: phishing_mails/642 -> similarity=1610.00, yara_score=0.00, total=1610.00
MATCH: phishing_mails/643 -> similarity=2708.00, yara_score=0.00, total=2708.00
NO MATCH: phishing_mails/644 -> similarity=602.00, yara_score=0.00, total=602.00
MATCH: phishing_mails/645 -> similarity=958.00, yara_score=0.00, total=958.00
MATCH: phishing_mails/646 -> similarity=1929.00, yara_score=0.00, total=1929.00
MATCH: phishing_mails/647 -> similarity=748.00, yara_score=0.00, total=748.00
MATCH: phishing_mails/648 -> similarity=2867.00, yara_score=0.00, total=2867.00
MATCH: phishing_mails/649 -> similarity=861.00, yara_score=0.00, total=861.00
MATCH: phishing_mails/650 -> similarity=1527.00, yara_score=0.00, total=1527.00
MATCH: phishing_mails/651 -> similarity=906.00, yara_score=0.00, total=906.00
MATCH: phishing_mails/652 -> similarity=4234.00, yara_score=0.00, total=4234.00
MATCH: phishing_mails/653 -> similarity=1118.00, yara_score=0.00, total=1118.00
MATCH: phishing_mails/654 -> similarity=1268.00, yara_score=0.00, total=1268.00
MATCH: phishing_mails/655 -> similarity=1591.00, yara_score=0.00, total=1591.00
MATCH: phishing_mails/656 -> similarity=697.00, yara_score=0.00, total=697.00
MATCH: phishing_mails/657 -> similarity=1012.00, yara_score=0.00, total=1012.00
NO MATCH: phishing_mails/658 -> similarity=393.00, yara_score=0.00, total=393.00
MATCH: phishing_mails/659 -> similarity=2761.00, yara_score=0.00, total=2761.00
NO MATCH: phishing_mails/660 -> similarity=509.00, yara_score=0.00, total=509.00
MATCH: phishing_mails/661 -> similarity=8361.00, yara_score=0.00, total=8361.00
NO MATCH: phishing_mails/662 -> similarity=425.00, yara_score=0.00, total=425.00
MATCH: phishing_mails/663 -> similarity=1366.00, yara_score=0.00, total=1366.00
NO MATCH: phishing_mails/664 -> similarity=621.00, yara_score=0.00, total=621.00
MATCH: phishing_mails/665 -> similarity=1056.00, yara_score=0.00, total=1056.00
MATCH: phishing_mails/666 -> similarity=1038.00, yara_score=0.00, total=1038.00
NO MATCH: phishing_mails/667 -> similarity=643.00, yara_score=0.00, total=643.00
MATCH: phishing_mails/668 -> similarity=752.00, yara_score=0.00, total=752.00
NO MATCH: phishing_mails/669 -> similarity=503.00, yara_score=0.00, total=503.00
MATCH: phishing_mails/670 -> similarity=804.00, yara_score=0.00, total=804.00
MATCH: phishing_mails/671 -> similarity=770.00, yara_score=0.00, total=770.00
NO MATCH: phishing_mails/672 -> similarity=532.00, yara_score=0.00, total=532.00
MATCH: phishing_mails/673 -> similarity=723.00, yara_score=0.00, total=723.00
MATCH: phishing_mails/674 -> similarity=1298.00, yara_score=0.00, total=1298.00
NO MATCH: phishing_mails/675 -> similarity=638.00, yara_score=0.00, total=638.00
NO MATCH: phishing_mails/676 -> similarity=335.00, yara_score=0.00, total=335.00
MATCH: phishing_mails/677 -> similarity=1963.00, yara_score=0.00, total=1963.00
MATCH: phishing_mails/678 -> similarity=713.00, yara_score=0.00, total=713.00
MATCH: phishing_mails/679 -> similarity=4782.00, yara_score=0.00, total=4782.00
MATCH: phishing_mails/680 -> similarity=823.00, yara_score=0.00, total=823.00
MATCH: phishing_mails/681 -> similarity=899.00, yara_score=0.00, total=899.00
MATCH: phishing_mails/682 -> similarity=1934.00, yara_score=0.00, total=1934.00
MATCH: phishing_mails/683 -> similarity=815.00, yara_score=0.00, total=815.00
MATCH: phishing_mails/684 -> similarity=1005.00, yara_score=0.00, total=1005.00
NO MATCH: phishing_mails/685 -> similarity=530.00, yara_score=0.00, total=530.00
NO MATCH: phishing_mails/686 -> similarity=448.00, yara_score=0.00, total=448.00
